"Group.1";"system.index";"B";"G";"NIR";"R";"SWIR1";"SWIR2";"evi";"gvmi";"msi";"ndmi";"ndvi";".geo";"coordinates";"N";"E";"date";"year";"month";"season"
1984-04-16;NA;0.190686330128205;0.224823349358974;0.374936506410256;0.252113221153846;0.392939134615385;0.296930993589744;0.211634904165712;0.199805119108269;1.05080834767769;-0.0238377523134615;0.196735597371795;NA;NA;52.1765356922235;6.95720311127317;1984-04-16;1984;4;NA
1984-08-15;NA;0.0608654782608696;0.0816564945652174;0.386340293478261;0.0629023315217391;0.165437815217391;0.0747811956521739;0.61646150483595;0.674783215251442;0.427586208680862;0.404127904630435;0.718034509913044;NA;NA;52.1776551312699;6.95578999223007;1984-08-15;1984;8;NA
1984-08-22;NA;0.0447965706521739;0.0620442717391304;0.354474788043478;0.0480474891304348;0.168189369565217;0.0746630054347826;0.585000203072523;0.653348352808723;0.478939543001731;0.353920729108696;0.75939100926087;NA;NA;52.1776551312699;6.95578999223007;1984-08-22;1984;8;NA
1985-02-14;NA;0.155294536026201;0.188717243449782;0.301490600436681;0.222752336244541;0.207902996724891;0.133151992358079;0.133972854762208;0.448208488399815;0.690475806944406;0.184392546502183;0.150266073144105;NA;NA;52.177651012357;6.95579881847195;1985-02-14;1985;2;NA
1985-05-21;NA;0.12476352173913;0.158068532608696;0.343587717391304;0.160594288043478;0.29484689673913;0.184903331521739;0.334193515355162;0.368430548529843;0.85866755342919;0.0764923968565217;0.36457090423913;NA;NA;52.1776551312699;6.95578999223007;1985-05-21;1985;5;NA
1985-07-24;NA;0.0304959130434783;0.0523120815217391;0.345386815217391;0.039488472826087;0.189805086956522;0.0802129239130435;0.564585202544123;0.632117346922791;0.550972535989291;0.289915415913043;0.794287588565217;NA;NA;52.1776551312699;6.95578999223007;1985-07-24;1985;7;NA
1985-09-26;NA;0.0507531902173913;0.0714709130434783;0.292916635869565;0.0646772173913043;0.211533315217391;0.101064559782609;0.438888432358542;0.529240316880541;0.722214697213512;0.161996883847826;0.638118482130435;NA;NA;52.1776551312699;6.95578999223007;1985-09-26;1985;9;NA
1985-10-21;NA;0.0413031739130435;0.0609087608695652;0.202163048913043;0.0734103206521739;0.217738391304348;0.118913315217391;0.241883833259237;0.371328409407657;1.07900577390689;-0.0355858577423913;0.467775290173913;NA;NA;52.1776551312699;6.95578999223007;1985-10-21;1985;10;NA
1986-01-25;NA;0.133409640522876;0.157595201525054;0.26557991285403;0.17360325708061;0.220000190631808;0.152669885620915;0.176060458418995;0.4004058574492;0.804924777657343;0.110938936325272;0.219505708943355;NA;NA;52.1776607090445;6.95578353375417;1986-01-25;1986;1;NA
1986-02-17;NA;0.0822004565217391;0.111520179347826;0.224140510869565;0.139580820652174;0.292876760869565;0.19871514673913;0.146579841697138;0.196255676536614;1.30510291282973;-0.131585934421739;0.233412727608696;NA;NA;52.1776551312699;6.95578999223007;1986-02-17;1986;2;NA
1986-02-26;NA;0.171416318082789;0.192479580610022;0.285059139433551;0.213120936819172;0.245590708061002;0.167190484749455;0.141202139741952;0.347189788544558;0.861302728814831;0.0758636843427015;0.145515199786492;NA;NA;52.1776607090445;6.95578353375417;1986-02-26;1986;2;NA
1986-03-30;NA;0.11902618;0.15082938;0.28259662;0.1849549;0.31350178;0.2032611;0.162682424584222;0.265084842699865;1.1071808186827;-0.0503868803136;0.20912505504;NA;NA;52.1776971724252;6.95776916046405;1986-03-30;1986;3;NA
1986-05-01;NA;0.0831117826086956;0.115975777173913;0.241139576086957;0.143110385869565;0.30152485326087;0.214958679347826;0.166277377475081;0.185268958804588;1.24989271213202;-0.110687444813043;0.256233405913043;NA;NA;52.1776551312699;6.95578999223007;1986-05-01;1986;5;NA
1986-05-17;NA;0.0875734184782609;0.124460005434783;0.281587472826087;0.142983168478261;0.311647304347826;0.216550092391304;0.234496252214546;0.236101240548282;1.10629396133619;-0.0495190463156087;0.328196774391304;NA;NA;52.1776551312699;6.95578999223007;1986-05-17;1986;5;NA
1986-06-02;NA;0.0714812982832618;0.104800912017167;0.299458894849785;0.111379077253219;0.31598580472103;0.200703326180258;0.328137081800507;0.290935722259066;1.05378454466991;-0.0242985698287554;0.457093515922747;NA;NA;52.1785925791726;6.95657303014512;1986-06-02;1986;6;NA
1986-06-09;NA;0.0474411739130435;0.078608;0.252160858695652;0.0807305815217391;0.244785717391304;0.145603260869565;0.310764496956964;0.361543535698327;0.971428095045362;0.0162351385119565;0.516012202782609;NA;NA;52.1776551312699;6.95578999223007;1986-06-09;1986;6;NA
1986-06-25;NA;0.122328327067669;0.144149473684211;0.431668590225564;0.122695958646617;0.280688214285714;0.153991578947368;0.617995235447864;0.507582594162553;0.65016011798174;0.212624587744361;0.558898933609023;NA;NA;52.1760209404203;6.95520237245775;1986-06-25;1986;6;NA
1986-07-04;NA;0.197610394736842;0.19915;0.528709605263158;0.157775263157895;0.308127105263158;0.149567894736842;0.936094318677105;0.575766276603737;0.582861280551442;0.263961995023923;0.542739584832536;NA;NA;52.1770974451067;6.95716712245511;1986-07-04;1986;7;NA
1986-07-11;NA;0.0625966911764706;0.0908164285714286;0.453286533613445;0.0736023529411765;0.25580025210084;0.117648455882353;0.665731289927411;0.6042106258081;0.563420464286217;0.279837085420168;0.730209951512605;NA;NA;52.1787625501958;6.9564252294667;1986-07-11;1986;7;NA
1986-08-12;NA;0.0417797010869565;0.0641716956521739;0.379735989130435;0.048479777173913;0.20468497826087;0.0850994945652174;0.610183181107643;0.640420056808804;0.53949514741407;0.299439773086957;0.773220749956522;NA;NA;52.1776551312699;6.95578999223007;1986-08-12;1986;8;NA
1986-08-21;NA;0.0337025923913043;0.0555687989130435;0.359301456521739;0.0434876902173913;0.201862760869565;0.0877851684782609;0.577232170509846;0.619539841848635;0.56286812209095;0.280156950217391;0.783417639717391;NA;NA;52.1776551312699;6.95578999223007;1986-08-21;1986;8;NA
1986-09-13;NA;0.066181347826087;0.083458402173913;0.328114663043478;0.0714495108695652;0.215128402173913;0.0979436684782609;0.509241850028625;0.568077320067617;0.655993661424362;0.208332439195652;0.642056018978261;NA;NA;52.1776551312699;6.95578999223007;1986-09-13;1986;9;NA
1986-10-24;NA;0.0483070652173913;0.0798270869565217;0.231420657608696;0.103617994565217;0.232806597826087;0.131044581521739;0.215233421142981;0.375831582890024;1.00501844639247;-0.000983773171739131;0.383425888413043;NA;NA;52.1776551312699;6.95578999223007;1986-10-24;1986;10;NA
1987-07-14;NA;0.0386748706896552;0.0641768534482759;0.347936551724138;0.0543242672413793;0.240780668103448;0.118303254310345;0.530549689891236;0.528476889694032;0.692251173110005;0.182444163448276;0.730189596637931;NA;NA;52.1761125070923;6.9543588830533;1987-07-14;1987;7;NA
1987-08-15;NA;0.0386346576086956;0.059996;0.398602961956522;0.0441542663043478;0.209350532608696;0.0868872336956522;0.645223281244521;0.646802302145949;0.525730367982845;0.311199100108696;0.800264008347826;NA;NA;52.1776551312699;6.95578999223007;1987-08-15;1987;8;NA
1987-10-02;NA;0.033327875;0.0538787445652174;0.273121657608696;0.0484960380434783;0.200448722826087;0.0955315;0.427349405445462;0.527385415012685;0.733912668145158;0.153811564052174;0.698326969869565;NA;NA;52.1776551312699;6.95578999223007;1987-10-02;1987;10;NA
1987-10-18;NA;0.0404301086956522;0.0631284891304348;0.214524;0.0719546739130435;0.215150402173913;0.11593285326087;0.265580269165734;0.397658299250238;1.00299436688784;0.000171868335369565;0.498169561956522;NA;NA;52.1776551312699;6.95578999223007;1987-10-18;1987;10;NA
1988-04-27;NA;0.0681292445652174;0.102579630434783;0.224851027173913;0.125657869565217;0.288426364130435;0.20763614673913;0.169705537678222;0.178407267527836;1.28015471925111;-0.121910626779565;0.286040883456522;NA;NA;52.1776551312699;6.95578999223007;1988-04-27;1988;4;NA
1988-05-13;NA;0.0642678260869565;0.0976980815217391;0.23851135326087;0.115769407608696;0.2773065;0.191764880434783;0.212521577875565;0.233053806055753;1.16205986827256;-0.0728314257180435;0.349583876108696;NA;NA;52.1776551312699;6.95578999223007;1988-05-13;1988;5;NA
1988-06-14;NA;0.0456995869565217;0.0734652010869565;0.276708793478261;0.0676679619565217;0.215312711956522;0.1229875;0.390189907752043;0.450108576948914;0.778959611335535;0.125332326626087;0.606989291326087;NA;NA;52.1776551312699;6.95578999223007;1988-06-14;1988;6;NA
1988-06-30;NA;0.0445716684782609;0.0716323260869565;0.375383516304348;0.0539889836956522;0.22448085326087;0.10397214673913;0.588854619766161;0.58644627320039;0.59856602262176;0.251970774413043;0.748732655804348;NA;NA;52.1776551312699;6.95578999223007;1988-06-30;1988;6;NA
1988-08-01;NA;0.0448041129032258;0.0702953456221198;0.40048784562212;0.0533675115207373;0.224078006912442;0.0994627073732719;0.62645424347997;0.614413602208109;0.559907678305179;0.282431031935484;0.764382554815668;NA;NA;52.1776936304963;6.95562854386104;1988-08-01;1988;8;NA
1988-11-05;NA;0.0541392173913043;0.0779237282608696;0.208125288043478;0.100968788043478;0.267283766304348;0.166259467391304;0.190820776792103;0.249707608478797;1.28094856059071;-0.121091830799348;0.34857499;NA;NA;52.1776551312699;6.95578999223007;1988-11-05;1988;11;NA
1988-11-21;NA;0.0603523641304348;0.07944125;0.193464081521739;0.102873461956522;0.157919793478261;0.0888363260869565;0.16759391390996;0.460440020593682;0.815360347520817;0.103073331287609;0.308512107326087;NA;NA;52.1776551312699;6.95578999223007;1988-11-21;1988;11;NA
1989-02-09;NA;0.0566683804347826;0.0826227608695652;0.187820423913043;0.103985418478261;0.23410489673913;0.147121440217391;0.151637082275718;0.268803357229086;1.24330083021451;-0.107279231674783;0.289876486565217;NA;NA;52.1776551312699;6.95578999223007;1989-02-09;1989;2;NA
1989-03-06;NA;0.061922375;0.0893506956521739;0.205546625;0.114682320652174;0.254229516304348;0.173929815217391;0.159515519008625;0.225893897298893;1.23432733120207;-0.104262190882609;0.286951410108696;NA;NA;52.1776551312699;6.95578999223007;1989-03-06;1989;3;NA
1989-04-30;NA;0.0661264833333333;0.0963839388888889;0.227562544444444;0.110146222222222;0.285379094444444;0.205858261111111;0.211402649032135;0.186571955393825;1.25213377460551;-0.110439802244667;0.3494060726;NA;NA;52.1776000345991;6.9558414956397;1989-04-30;1989;4;NA
1989-05-09;NA;0.075436472826087;0.106862456521739;0.247566445652174;0.121794538043478;0.269284211956522;0.189651804347826;0.223518458856956;0.249210919769197;1.08744247830142;-0.0405940110241304;0.342507099152174;NA;NA;52.1776551312699;6.95578999223007;1989-05-09;1989;5;NA
1989-05-16;NA;0.0732668423913043;0.10454689673913;0.258733179347826;0.117953923913043;0.286270961956522;0.197656994565217;0.249878228462599;0.247041604751276;1.10797028245271;-0.0487261261726087;0.375270108456522;NA;NA;52.1776551312699;6.95578999223007;1989-05-16;1989;5;NA
1989-05-25;NA;0.0551073967391304;0.0864794565217391;0.252787320652174;0.0965483423913043;0.267377027173913;0.172383956521739;0.27605456412496;0.296143931573744;1.05821333805436;-0.0263633343407174;0.449487673282609;NA;NA;52.1776551312699;6.95578999223007;1989-05-25;1989;5;NA
1989-06-26;NA;0.0493148804347826;0.0747482554347826;0.35469610326087;0.0604087391304348;0.233028451086957;0.118157423913043;0.546170824904125;0.534344028844838;0.657139332084516;0.207676586347826;0.708948681282609;NA;NA;52.1776551312699;6.95578999223007;1989-06-26;1989;6;NA
1989-07-03;NA;0.0270341413043478;0.0514436195652174;0.296627222826087;0.040508722826087;0.194197195652174;0.0918277282608696;0.478773633027282;0.560178558334974;0.655664697229954;0.208912300543478;0.759204193608696;NA;NA;52.1776551312699;6.95578999223007;1989-07-03;1989;7;NA
1989-08-13;NA;0.0462106389578164;0.067735905707196;0.400370241935484;0.0547086166253102;0.230882351116625;0.0999878784119107;0.624905799243967;0.61281517476139;0.577871762482699;0.268164535880893;0.75861115044665;NA;NA;52.177323111266;6.95574986896676;1989-08-13;1989;8;NA
1989-08-20;NA;0.037831597826087;0.057764972826087;0.351876695652174;0.0461334891304348;0.208028918478261;0.0882925434782609;0.568126326826403;0.613242068574938;0.591856402708103;0.256940507195652;0.767392262326087;NA;NA;52.1776551312699;6.95578999223007;1989-08-20;1989;8;NA
1989-11-17;NA;0.0663871195652174;0.0963773641304348;0.226079619565217;0.119431391304348;0.287138168478261;0.18290360326087;0.185254945442107;0.238443390981176;1.26391540971742;-0.114077811281304;0.310860488673913;NA;NA;52.1776551312699;6.95578999223007;1989-11-17;1989;11;NA
1990-02-05;NA;0.0595781793478261;0.0848548043478261;0.199836967391304;0.111413527173913;0.258880663043478;0.174693956521739;0.156629269479609;0.217095104273928;1.29119226106848;-0.125552736758261;0.289301797913044;NA;NA;52.1776551312699;6.95578999223007;1990-02-05;1990;2;NA
1990-02-21;NA;0.0716056630434783;0.0978254184782609;0.216608679347826;0.122509358695652;0.272334619565217;0.180203282608696;0.167215052062417;0.228797621883203;1.25417085525877;-0.11150548743;0.28087545876087;NA;NA;52.1776551312699;6.95578999223007;1990-02-21;1990;2;NA
1990-03-16;NA;0.072437;0.100549891304348;0.218610918478261;0.125373722826087;0.276082451086957;0.186715342391304;0.163953093987624;0.21570199222546;1.26008477454211;-0.114078286715217;0.2736924045;NA;NA;52.1776551312699;6.95578999223007;1990-03-16;1990;3;NA
1990-04-01;NA;0.0643599510869565;0.0951439891304348;0.214689119565217;0.119937032608696;0.275543989130435;0.190186260869565;0.163833537309728;0.201838457583801;1.28032296324971;-0.122000359793478;0.286216014934783;NA;NA;52.1776551312699;6.95578999223007;1990-04-01;1990;4;NA
1990-04-26;NA;0.0911788515625;0.1228842890625;0.2734653515625;0.14169884375;0.30117271875;0.21016078125;0.229676326136656;0.239607732441076;1.09994422243795;-0.0464974964096875;0.319954780375;NA;NA;52.1768567535611;6.95588599967606;1990-04-26;1990;4;NA
1990-05-03;NA;0.0572470163043478;0.0904405923913044;0.216072429347826;0.11094160326087;0.269320440217391;0.186743739130435;0.182200462582941;0.212592128320927;1.24596029376613;-0.106632015804348;0.325828820913043;NA;NA;52.1776551312699;6.95578999223007;1990-05-03;1990;5;NA
1990-05-19;NA;0.0497447173913043;0.0798184184782609;0.24535927173913;0.0862015869565217;0.246360092391304;0.155542777173913;0.286862763583627;0.327838600124151;1.00584851149871;-0.000115401631847826;0.481138943478261;NA;NA;52.1776551312699;6.95578999223007;1990-05-19;1990;5;NA
1990-06-29;NA;0.0484064239130435;0.0695271413043478;0.305047125;0.0519394565217391;0.204002081521739;0.13045189673913;0.503750558918106;0.455488574993668;0.677706939489472;0.194600140140652;0.7062754095;NA;NA;52.1776551312699;6.95578999223007;1990-06-29;1990;6;NA
1990-07-15;NA;0.0277245706521739;0.0496464945652174;0.284262804347826;0.0373961413043478;0.182519260869565;0.1004375;0.472018054163935;0.516983692847634;0.662639534164771;0.209360471109783;0.760805391173913;NA;NA;52.1776551312699;6.95578999223007;1990-07-15;1990;7;NA
1990-07-22;NA;0.0436021923076923;0.0624339505494505;0.345655967032967;0.0508256263736264;0.200820054945055;0.104527445054945;0.554472786774143;0.561034682967572;0.594381250580789;0.260531344935824;0.745649362549451;NA;NA;52.1776329201777;6.95582256849862;1990-07-22;1990;7;NA
1990-07-31;NA;0.0349950923913043;0.0501502826086957;0.338812043478261;0.0362584184782609;0.179433043478261;0.087286402173913;0.582149204077073;0.602290573145539;0.543101446981855;0.300728588217391;0.80204967526087;NA;NA;52.1776551312699;6.95578999223007;1990-07-31;1990;7;NA
1990-10-19;NA;0.047834722826087;0.0655737173913043;0.218959510869565;0.0742597119565217;0.165865320652174;0.0846789239130435;0.277214041327144;0.507023974354058;0.757227116390005;0.139275478478261;0.494065015521739;NA;NA;52.1776551312699;6.95578999223007;1990-10-19;1990;10;NA
1990-10-26;NA;0.0347992445652174;0.0576214945652174;0.186491157608696;0.0719931141304348;0.159025413043478;0.0825257336956522;0.211317622776335;0.4735757208583;0.853188492633941;0.0804619379565217;0.444129512065217;NA;NA;52.1776551312699;6.95578999223007;1990-10-26;1990;10;NA
1991-03-03;NA;0.0848442826086957;0.120072260869565;0.236340706521739;0.159332516304348;0.236482630434783;0.143189597826087;0.124101881615909;0.347550149268341;1.00231609592497;-0.000551830885869565;0.196713821282609;NA;NA;52.1776551312699;6.95578999223007;1991-03-03;1991;3;NA
1991-07-02;NA;0.0394640217391304;0.0639447010869565;0.314416255434783;0.0530477663043478;0.198415157608696;0.0930858532608696;0.48878502086367;0.571174307953957;0.631676019293222;0.226107959043478;0.711449137065217;NA;NA;52.1776551312699;6.95578999223007;1991-07-02;1991;7;NA
1991-07-09;NA;0.0334969674556213;0.0555797928994083;0.263089097633136;0.0462270266272189;0.134382914201183;0.0604036834319527;0.417015815643049;0.640891802264618;0.501978358208347;0.333423096686391;0.696823617573964;NA;NA;52.1792043264744;6.95519040664399;1991-07-09;1991;7;NA
1991-08-26;NA;0.049583722826087;0.0693527554347826;0.374297804347826;0.0578121413043478;0.200016733695652;0.0849759239130435;0.585530522928393;0.636477318450333;0.537046008869702;0.301900992673913;0.730800335347826;NA;NA;52.1776551312699;6.95578999223007;1991-08-26;1991;8;NA
1991-09-04;NA;0.0467245425257732;0.0609993105670103;0.353453305412371;0.0498999420103093;0.202211101804124;0.0884303479381443;0.581996335542659;0.613108641165835;0.575047802628805;0.270784164561856;0.751403848608247;NA;NA;52.1776669390223;6.95608101859918;1991-09-04;1991;9;NA
1991-10-29;NA;0.0514769553376906;0.0745333387799564;0.19063690087146;0.0876450272331155;0.218524177559913;0.123650495642702;0.194280584451408;0.340860318796255;1.14625411044426;-0.0652875706759041;0.371296654488017;NA;NA;52.1776583605078;6.95579527643763;1991-10-29;1991;10;NA
1992-03-05;NA;0.103893913755459;0.132097325327511;0.243172767467249;0.153508056768559;0.266795927947598;0.17409114628821;0.162146946838155;0.278311299752236;1.09637761387682;-0.0454785391091703;0.226491175349345;NA;NA;52.1776468934441;6.95580293738482;1992-03-05;1992;3;NA
1992-05-17;NA;0.091367402173913;0.129779701086957;0.302416092391304;0.144425125;0.303604869565217;0.191765956521739;0.266840505026032;0.312864226112859;1.00250944953566;0.000767319026673913;0.354558961804348;NA;NA;52.1776551312699;6.95578999223007;1992-05-17;1992;5;NA
1992-05-24;NA;0.0499466032608696;0.0924028967391304;0.276494592391304;0.097405625;0.256699255434783;0.15154027173913;0.304898090770187;0.374963059630902;0.928500270637831;0.0384425511784348;0.479861100456522;NA;NA;52.1776551312699;6.95578999223007;1992-05-24;1992;5;NA
1992-06-02;NA;0.253918945652174;0.266293885869565;0.420164038043478;0.255515679347826;0.264345989130435;0.192376815217391;0.392682745132784;0.421469401925931;0.628812477821605;0.227960833782609;0.244233283043478;NA;NA;52.1776551312699;6.95578999223007;1992-06-02;1992;6;NA
1992-06-09;NA;0.319280091240876;0.33651094890511;0.48077996350365;0.31673503649635;0.339025693430657;0.256931368613139;0.416229046595122;0.35783952468172;0.702847035519365;0.174923996277372;0.208437756788321;NA;NA;52.1776698846231;6.95362223286562;1992-06-09;1992;6;NA
1992-06-25;NA;0.160792629682997;0.193922600864553;0.494846066282421;0.182572708933718;0.338666988472622;0.210364827089337;0.564083481537383;0.442738945316332;0.683853701724502;0.188064117319885;0.462509878040346;NA;NA;52.1771025508739;6.95618918593846;1992-06-25;1992;6;NA
1992-07-27;NA;0.124078008849558;0.138269955752212;0.270553473451327;0.121401626106195;0.14368185840708;0.0766024225663717;0.349106949171097;0.589222211787468;0.528722461402143;0.309192899292035;0.382974322035398;NA;NA;52.1790216834587;6.95582576584758;1992-07-27;1992;7;NA
1992-08-05;NA;0.0377795869565217;0.0610536141304348;0.354470722826087;0.0538657717391304;0.223939581521739;0.0982103586956522;0.538544645137319;0.586456030482741;0.634310179877008;0.22475981576087;0.735000692782609;NA;NA;52.1776551312699;6.95578999223007;1992-08-05;1992;8;NA
1992-09-06;NA;0.112565;0.120045;0.293625;0.11471;0.2018575;0.113225;0.393168797892142;0.494258327797286;0.687467007237122;0.18520835;0.4381574;NA;NA;52.1750949327101;6.9529602990851;1992-09-06;1992;9;NA
1992-10-15;NA;0.0621222880434783;0.0843441413043478;0.239591864130435;0.0964357119565217;0.240413755434783;0.131345288043478;0.265416225230358;0.384968520957842;1.00396380694997;0.000454599995434783;0.426619334021739;NA;NA;52.1776551312699;6.95578999223007;1992-10-15;1992;10;NA
1993-03-08;NA;0.0673002989130435;0.0916989565217391;0.198004869565217;0.116236608695652;0.251388347826087;0.166758891304348;0.147428885543036;0.231575188544966;1.26800381512966;-0.117176253930435;0.261879009891304;NA;NA;52.1776551312699;6.95578999223007;1993-03-08;1993;3;NA
1993-04-09;NA;0.0758664293478261;0.106124858695652;0.222995614130435;0.129096864130435;0.286621347826087;0.198922173913043;0.164693638053614;0.193887992757885;1.2832481910952;-0.123242732796739;0.268054466847826;NA;NA;52.1776551312699;6.95578999223007;1993-04-09;1993;4;NA
1993-05-04;NA;0.0796219721115538;0.110410687250996;0.262020378486056;0.124898804780876;0.268626513944223;0.189801762948207;0.242321594414172;0.267181569459501;1.02456127004982;-0.0104855780846215;0.356757961593625;NA;NA;52.178233309892;6.95661672860709;1993-05-04;1993;5;NA
